"","id","RQ1","Q3","Q4","RQ2A2","C총액1인MIS","RDAY평균","Q7","D_BUN","D_SEX","D_AGE","체류1순위","체류2순위","D_NAT_CLUST","만족한활동","class"
"7230",25596,"1","1","1","2","1","2","5","3","2","2","서울일TOT","부산일TOT","북아메리카","4","1"
"7231",25597,"1","2","1","11","4","4","5","3","2","4","인천일TOT","서울일TOT","북아메리카","5","2"
"7232",25599,"1","2","1","2","5","5","5","3","2","3","충남일TOT","없음","동남아시아","14","4"
"7233",25601,"2","2","1","12","4","3","5","3","2","6","서울일TOT","없음","북아메리카","2","2"
"7234",25607,"4","1","3","2","4","5","5","3","2","4","서울일TOT","부산일TOT","동남아시아","2","3"
"7235",25609,"1","2","1","11","4","4","5","3","2","2","서울일TOT","인천일TOT","북아메리카","3","1"
"7236",25610,"2","3","1","2","3","4","5","3","1","4","부산일TOT","없음","기타","14","4"
"7237",25611,"1","1","1","3","4","4","5","3","2","1","서울일TOT","없음","북아메리카","5","1"
"7238",25612,"1","1","1","3","4","5","4","3","1","5","서울일TOT","없음","북아메리카","4","1"
"7239",25613,"1","4","1","1","4","5","5","3","2","5","서울일TOT","없음","북아메리카","2","3"
"7240",25618,"2","4","1","12","5","3","5","3","2","2","서울일TOT","부산일TOT","기타","6","1"
"7241",25619,"4","1","1","2","4","5","5","3","1","3","서울일TOT","인천일TOT","동아시아","2","3"
"7242",25627,"4","3","1","2","5","5","4","3","1","5","서울일TOT","울산일TOT","북아메리카","14","4"
"7243",25630,"1","1","1","11","4","3","5","3","2","4","서울일TOT","전북일TOT","기타","3","1"
"7244",25632,"4","2","1","11","3","3","5","3","2","2","경기일TOT","서울일TOT","북아메리카","12","2"
"7245",25634,"1","1","1","3","4","4","5","3","1","2","서울일TOT","강원일TOT","북아메리카","4","1"
"7246",25637,"4","1","3","2","1","3","5","3","1","4","부산일TOT","없음","동남아시아","6","3"
"7247",25642,"2","3","2","2","5","5","5","3","1","4","경기일TOT","서울일TOT","유럽","14","4"
"7248",25643,"1","3","1","2","4","4","5","3","1","3","제주일TOT","인천일TOT","기타","2","4"
"7249",25645,"1","1","1","3","4","4","5","3","2","1","서울일TOT","없음","기타","7","1"
"7250",25646,"1","1","1","3","4","4","5","3","1","4","서울일TOT","없음","기타","6","1"
"7251",25650,"4","1","1","11","4","3","5","3","2","3","경남일TOT","부산일TOT","기타","5","1"
"7252",25651,"1","3","2","2","4","5","5","3","1","3","경기일TOT","없음","기타","14","4"
"7253",25653,"1","2","1","11","4","3","5","3","1","3","경기일TOT","서울일TOT","오세아니아,중동","3","2"
"7254",25662,"2","3","1","2","4","5","4","3","1","4","서울일TOT","없음","기타","14","4"
"7255",25665,"2","4","1","11","3","3","5","3","2","1","충북일TOT","없음","기타","13","2"
"7256",25667,"4","3","1","2","4","5","5","3","1","6","경기일TOT","없음","기타","14","4"
"7257",25669,"1","2","1","11","4","3","5","3","2","4","부산일TOT","서울일TOT","기타","4","2"
"7258",25670,"2","3","1","11","4","4","5","3","2","2","충북일TOT","없음","기타","4","2"
"7259",25671,"1","3","1","3","4","4","5","3","2","3","서울일TOT","없음","기타","4","4"
"7260",25672,"1","2","1","12","3","2","5","3","2","4","서울일TOT","없음","기타","2","2"
"7261",25674,"1","1","1","11","4","3","5","3","2","3","서울일TOT","경기일TOT","유럽","3","1"
"7262",25676,"1","3","1","2","4","5","5","3","1","4","부산일TOT","인천일TOT","기타","14","4"
"7263",25677,"4","3","1","2","4","5","5","3","1","5","경기일TOT","없음","기타","14","4"
"7264",25679,"3","3","2","3","3","3","5","3","1","3","전남일TOT","없음","기타","14","4"
"7265",25680,"3","3","1","2","4","5","4","3","1","3","경남일TOT","부산일TOT","기타","14","4"
"7266",25681,"2","2","1","12","2","2","5","3","2","6","대구일TOT","제주일TOT","기타","4","2"
"7267",25682,"1","3","2","2","5","5","5","3","1","4","경기일TOT","없음","기타","14","4"
"7268",25683,"1","1","1","11","3","3","5","3","1","2","서울일TOT","부산일TOT","유럽","13","1"
"7269",25685,"2","3","1","2","4","5","5","3","1","4","경남일TOT","없음","유럽","14","4"
"7270",25686,"1","3","1","2","4","5","5","3","1","3","경남일TOT","없음","유럽","14","4"
"7271",25688,"3","3","2","11","5","4","4","3","1","3","경남일TOT","서울일TOT","유럽","3","4"
"7272",25689,"4","3","1","2","5","5","4","3","1","6","서울일TOT","없음","오세아니아,중동","14","4"
"7273",25690,"1","3","1","2","5","5","4","3","2","3","서울일TOT","없음","기타","2","4"
"7274",25693,"4","3","1","2","5","5","5","3","2","5","서울일TOT","없음","기타","2","4"
"7275",25694,"3","3","1","2","5","5","5","3","1","3","울산일TOT","없음","기타","14","4"
"7276",25696,"1","2","1","11","4","3","5","3","1","2","부산일TOT","서울일TOT","유럽","3","2"
"7277",25699,"2","3","1","2","5","5","5","3","1","3","경남일TOT","부산일TOT","유럽","14","4"
"7278",25700,"4","3","1","2","4","5","5","3","1","4","경기일TOT","없음","기타","14","4"
"7279",25701,"1","6","1","2","3","4","5","3","1","4","경기일TOT","없음","오세아니아,중동","13","2"
"7280",25703,"3","3","1","2","4","5","5","3","1","3","경기일TOT","없음","기타","14","4"
"7281",25704,"4","3","1","2","4","5","4","3","1","5","경남일TOT","없음","기타","14","4"
"7282",25705,"1","1","1","3","3","3","5","3","1","3","서울일TOT","제주일TOT","오세아니아,중동","3","1"
"7283",25708,"1","3","1","2","5","5","4","3","1","2","대전일TOT","없음","유럽","14","4"
"7284",25709,"1","1","1","11","3","3","5","3","2","2","서울일TOT","부산일TOT","유럽","2","1"
"7285",25714,"1","4","2","12","2","1","4","3","2","2","서울일TOT","제주일TOT","기타","15","2"
"7286",25718,"1","1","1","2","1","1","4","3","2","2","부산일TOT","없음","동남아시아","11","3"
"7287",25722,"4","2","1","2","1","1","5","3","2","3","부산일TOT","없음","동아시아","2","3"
"7288",25723,"4","2","1","11","2","3","4","3","1","4","경남일TOT","없음","유럽","3","2"
"7289",25724,"1","1","1","12","2","1","5","3","1","2","부산일TOT","없음","동남아시아","3","2"
"7290",25732,"1","1","1","11","2","3","5","3","1","3","서울일TOT","울산일TOT","동남아시아","1","1"
"7291",25734,"1","2","1","3","1","2","5","3","1","1","경남일TOT","서울일TOT","동남아시아","5","2"
"7292",25750,"1","2","1","11","4","4","4","3","2","5","경기일TOT","서울일TOT","북아메리카","5","2"
"7293",25751,"1","1","1","3","4","4","5","3","2","2","서울일TOT","부산일TOT","북아메리카","1","1"
"7294",25752,"1","1","1","3","4","4","4","3","2","4","서울일TOT","부산일TOT","북아메리카","2","1"
"7295",25753,"1","1","1","2","2","3","5","3","2","4","서울일TOT","없음","기타","7","3"
"7296",25758,"1","3","3","2","3","4","5","3","1","2","경남일TOT","없음","기타","5","4"
"7297",25760,"1","1","1","2","1","3","5","3","1","2","서울일TOT","강원일TOT","동남아시아","4","3"
"7298",25761,"4","3","1","2","5","5","5","3","1","3","서울일TOT","경기일TOT","북아메리카","14","4"
"7299",25764,"1","1","1","11","3","3","5","3","2","2","서울일TOT","없음","기타","5","1"
"7300",25767,"1","1","1","11","3","3","5","3","2","2","서울일TOT","없음","기타","4","1"
"7301",25770,"4","3","1","2","5","5","5","3","1","5","서울일TOT","경남일TOT","북아메리카","14","4"
"7302",25772,"3","3","1","12","5","3","5","3","1","2","경기일TOT","제주일TOT","오세아니아,중동","3","2"
"7303",25778,"1","1","1","2","1","2","5","3","2","1","서울일TOT","없음","동아시아","2","3"
"7304",25780,"2","1","1","3","2","3","5","3","2","5","서울일TOT","강원일TOT","북아메리카","3","1"
"7305",25781,"2","2","1","3","2","3","5","3","1","5","서울일TOT","강원일TOT","북아메리카","2","1"
"7306",25782,"1","1","1","2","1","2","5","3","2","1","서울일TOT","없음","동아시아","3","3"
"7307",25783,"1","3","1","2","5","5","5","3","1","4","서울일TOT","없음","북아메리카","14","4"
"7308",25784,"4","3","1","2","1","3","5","3","1","5","서울일TOT","부산일TOT","북아메리카","14","4"
"7309",25787,"1","4","1","11","4","3","5","3","2","1","서울일TOT","없음","동아시아","1","1"
"7310",25789,"4","2","1","12","3","2","5","3","2","2","서울일TOT","부산일TOT","동남아시아","3","1"
"7311",25798,"1","3","1","2","4","5","5","3","1","2","경남일TOT","서울일TOT","북아메리카","14","4"
"7312",25799,"1","3","3","2","3","4","4","3","1","2","경남일TOT","서울일TOT","북아메리카","4","4"
"7313",25800,"1","3","3","2","4","5","5","3","1","3","경남일TOT","서울일TOT","북아메리카","4","4"
"7314",25802,"1","2","1","2","1","3","5","3","2","1","서울일TOT","없음","동아시아","1","3"
"7315",25803,"1","1","1","2","1","3","4","3","2","3","서울일TOT","없음","오세아니아,중동","1","3"
"7316",25804,"1","3","1","3","5","5","5","3","1","6","전북일TOT","없음","북아메리카","14","4"
"7317",25807,"1","4","1","11","4","3","5","3","2","2","대구일TOT","없음","동아시아","1","2"
"7318",25808,"4","2","1","2","2","3","5","3","2","2","강원일TOT","대전일TOT","동아시아","1","2"
"7319",25809,"1","3","1","2","3","4","4","3","1","5","강원일TOT","없음","동아시아","14","4"
"7320",25810,"1","4","1","11","3","3","4","3","1","2","부산일TOT","서울일TOT","오세아니아,중동","4","2"
"7321",25811,"2","4","1","11","4","3","5","3","2","1","대구일TOT","없음","동아시아","2","2"
"7322",25812,"1","1","1","11","3","2","5","3","1","2","서울일TOT","부산일TOT","기타","3","1"
"7323",25813,"1","4","1","2","4","5","5","3","2","1","대구일TOT","없음","동아시아","4","2"
"7324",25815,"4","3","1","2","3","4","4","3","1","6","강원일TOT","없음","동아시아","14","4"
"7325",25821,"2","4","1","11","4","3","5","3","2","2","서울일TOT","인천일TOT","유럽","3","1"
"7326",25825,"2","1","1","2","1","3","5","3","2","1","서울일TOT","없음","동아시아","2","3"
"7327",25826,"1","1","1","12","5","3","5","3","1","5","서울일TOT","없음","유럽","13","1"
"7328",25828,"1","1","1","3","4","4","5","3","1","2","서울일TOT","울산일TOT","유럽","4","1"
"7329",25829,"1","1","1","3","4","4","5","3","1","4","서울일TOT","부산일TOT","기타","2","1"
"7330",25830,"2","6","1","2","5","5","5","3","1","4","서울일TOT","강원일TOT","오세아니아,중동","4","2"
"7331",25832,"1","1","1","12","5","2","5","3","1","1","서울일TOT","없음","유럽","13","1"
"7332",25841,"1","3","2","1","3","5","5","3","2","4","서울일TOT","없음","유럽","14","4"
"7333",25842,"1","1","1","3","3","3","5","3","1","2","서울일TOT","없음","기타","13","1"
"7334",25843,"1","1","1","3","3","3","4","3","1","2","서울일TOT","없음","기타","3","1"
"7335",25844,"4","2","1","11","4","3","5","3","2","2","서울일TOT","없음","기타","1","1"
"7336",25846,"1","1","1","11","2","2","5","3","1","2","서울일TOT","대전일TOT","유럽","1","1"
"7337",25849,"2","2","1","12","3","2","5","3","1","2","부산일TOT","제주일TOT","유럽","11","2"
"7338",25850,"1","1","1","3","4","4","5","3","2","5","서울일TOT","부산일TOT","기타","3","1"
"7339",25853,"1","1","1","2","2","3","5","3","2","1","서울일TOT","인천일TOT","유럽","4","1"
"7340",25856,"1","4","1","12","4","3","5","3","2","1","서울일TOT","없음","유럽","2","1"
"7341",25858,"4","2","1","2","1","3","5","3","2","2","서울일TOT","없음","동아시아","2","3"
"7342",25860,"1","3","1","2","4","5","4","3","1","2","서울일TOT","없음","유럽","14","4"
"7343",25861,"1","1","1","11","2","2","5","3","2","3","서울일TOT","대구일TOT","기타","5","1"
"7344",25862,"1","4","1","12","5","3","4","3","2","1","서울일TOT","없음","유럽","2","1"
"7345",25863,"1","3","1","11","3","3","5","3","1","2","서울일TOT","없음","기타","1","1"
"7346",25865,"1","1","1","11","4","3","5","3","2","3","서울일TOT","부산일TOT","기타","4","1"
"7347",25866,"1","1","1","3","3","3","4","3","2","3","서울일TOT","없음","동남아시아","1","1"
"7348",25869,"4","2","1","3","2","3","5","3","2","4","서울일TOT","충북일TOT","동아시아","1","2"
"7349",25870,"1","1","1","3","3","3","5","3","2","4","서울일TOT","없음","북아메리카","5","1"
"7350",25872,"1","1","1","3","3","4","5","3","2","3","서울일TOT","부산일TOT","기타","4","1"
"7351",25875,"1","1","1","11","4","3","5","3","2","2","서울일TOT","없음","기타","4","1"
"7352",25876,"1","1","1","11","4","3","5","3","1","2","부산일TOT","서울일TOT","유럽","4","2"
"7353",25877,"1","1","1","11","1","1","5","3","1","2","서울일TOT","부산일TOT","유럽","3","1"
"7354",25878,"1","1","1","11","5","3","5","3","2","3","서울일TOT","부산일TOT","기타","1","1"
"7355",25879,"1","3","2","11","4","3","5","3","2","4","서울일TOT","강원일TOT","유럽","15","2"
"7356",25880,"2","1","1","12","3","1","4","3","2","2","부산일TOT","서울일TOT","유럽","1","2"
"7357",25881,"1","1","1","11","3","3","5","3","2","2","서울일TOT","없음","기타","4","1"
"7358",25883,"1","1","1","11","1","1","4","3","2","2","서울일TOT","부산일TOT","동아시아","1","3"
"7359",25884,"4","3","1","3","3","3","5","3","1","5","경남일TOT","없음","동아시아","14","4"
"7360",25885,"1","1","1","11","2","2","4","3","1","4","서울일TOT","부산일TOT","유럽","4","1"
"7361",25886,"1","3","1","12","4","3","5","3","1","3","부산일TOT","서울일TOT","기타","14","4"
"7362",25887,"2","3","1","11","2","3","5","3","2","2","경기일TOT","서울일TOT","동아시아","4","2"
"7363",25888,"4","3","1","2","3","5","4","3","2","5","경기일TOT","없음","동아시아","14","4"
"7364",25889,"1","3","1","11","4","4","4","3","1","2","경기일TOT","서울일TOT","기타","4","4"
"7365",25890,"3","1","1","2","1","2","5","3","2","4","서울일TOT","없음","동아시아","1","3"
"7366",25892,"1","1","1","11","3","3","5","3","1","3","서울일TOT","부산일TOT","기타","1","1"
"7367",25893,"1","1","1","11","2","2","5","3","2","2","서울일TOT","부산일TOT","기타","2","1"
"7368",25894,"3","3","1","2","2","3","4","3","1","3","서울일TOT","없음","동아시아","14","4"
"7369",25900,"1","1","1","11","4","3","5","3","1","4","서울일TOT","부산일TOT","유럽","4","1"
"7370",25902,"1","4","1","11","4","3","5","3","2","2","서울일TOT","없음","동아시아","8","1"
"7371",25904,"1","1","1","11","4","3","5","3","2","5","서울일TOT","없음","기타","8","1"
"7372",25906,"4","3","1","2","2","3","4","3","1","5","서울일TOT","없음","동아시아","14","4"
"7373",25907,"1","3","1","12","4","3","5","3","1","2","서울일TOT","없음","북아메리카","5","1"
"7374",25908,"1","1","1","11","4","3","5","3","2","2","서울일TOT","제주일TOT","유럽","1","1"
"7375",25909,"4","1","1","2","2","4","4","3","1","5","제주일TOT","없음","동아시아","3","3"
"7376",25911,"1","1","1","2","3","4","5","3","1","2","서울일TOT","인천일TOT","동아시아","1","3"
"7377",25912,"1","3","1","2","2","3","5","3","1","3","경남일TOT","서울일TOT","동아시아","14","4"
"7378",25913,"1","3","1","1","4","5","5","3","1","3","서울일TOT","없음","동남아시아","2","4"
"7379",25914,"4","2","1","2","3","4","5","3","2","6","서울일TOT","없음","동남아시아","1","3"
"7380",25915,"1","3","1","11","5","5","4","3","2","3","서울일TOT","없음","동아시아","14","4"
"7381",25916,"1","4","1","11","3","3","5","3","2","2","서울일TOT","없음","동아시아","4","1"
"7382",25917,"1","1","1","11","4","3","5","3","1","5","서울일TOT","제주일TOT","유럽","6","1"
"7383",25918,"1","2","1","3","3","3","5","3","1","5","서울일TOT","제주일TOT","기타","3","1"
"7384",25919,"4","3","1","2","4","5","4","3","1","4","서울일TOT","없음","동아시아","14","4"
"7385",25920,"1","2","1","11","4","3","5","3","1","2","서울일TOT","제주일TOT","기타","2","1"
"7386",25921,"1","2","1","2","4","5","5","3","1","2","서울일TOT","없음","유럽","4","1"
"7387",25922,"1","2","1","2","1","3","5","3","2","2","서울일TOT","없음","동아시아","2","3"
"7388",25926,"1","4","1","11","5","3","4","3","2","1","서울일TOT","없음","유럽","2","1"
"7389",25927,"4","3","1","11","3","3","4","3","1","4","서울일TOT","경기일TOT","동아시아","14","4"
"7390",25928,"1","1","1","11","2","2","5","3","2","2","서울일TOT","부산일TOT","유럽","4","1"
"7391",25931,"4","2","1","2","4","5","4","3","1","3","인천일TOT","서울일TOT","동아시아","17","2"
